text,label
চমৎকার একটা ভিডিও দিয়েছেন ধন্যবাদ। আসুন আমরা সবাই সচেতন হই। আমাদের চার পাশ আমরা পরিচ্ছন্ন করি। নিরাপদ পরিবেশ গড়ে তুলুন। তরুনদের এত ভালো উদ্যোগ দেখে আশান্বিত হলাম। অফুরন্ত ভালোবাসা রইল।,0
আহ প্রকৃতি,0
এহনকার পোলাপান সবাইরেই মামা ডাকে,0
বুজ্জেনা বুজ্জেনা নতুন নতুন,1
সৃষ্টিকর্তার সৃষ্টি করা দ্বিতীয় সুন্দর প্রাণীটি রাজ হাঁস,0
আপনার কথায় পুরোপুরি একমত। মানুষের মধ্যে সহযোগিতার ভাবনা থাকা উচিত।,0
ছেলেদের আসল রূপ এটাই। আবেগের কারণে বুঝতে দেরী হয়।,0
"কোটিপতি না কৃষক, সেটা দেখে নতুন বাংলাদেশে চিকিৎসা হবে না। রোগ অনুযায়ী হাসপাতালে প্রাধান্য পাবে। অবশ্যই তিনি সত্য কথা বলেছেন এমনটা হওয়া উচিৎ",0
জনগণ সরকার নির্ধারণ করে জনগণের তার মতামত দেওয়ার অধিকার আছে জিনিসটা আপনার জানা উচিত ।,0
"আশ্চর্য আনন্দের আস্বাদ পেয়েছি অনেক দিন পরে, সহসা মনে হয়েছে কখনো সত্যিকার সাহিত্যিক ভিতরমহল চরিতার্থ হচ্ছে এই অনুবাদঅয়নে।",0
"এরা আসলে ভারতের ভাগাড়ের গোবর কীট , হিরো আলম নিয়ে মাথা ঘামায়, দেশ শকুনের খাবার পরিণত হয়েছে, সে বিষয়ে মুখে গোবর,",0
আর ওই ঝামেলা গুলোকে পার হতে পারলেই জীবন সুন্দর,0
সেবা প্রকাশনীর বাইরে নব্বইয়ে আরও একটি ধারা জনপ্রিয়তা পায়।,0
"মাঝে মাঝে মনে হয় আমরা ব্রিটিশ দের হাত থেকে নয়। ""বরং ব্রিটিশ-রাই আমাদের হাত থেকে রক্ষা পেয়েছে।""",1
পোষ্য কোটার মাধ্যমে রেলওয়ের একটি ঐতিহ্যবাহী চাকরির পরিবেশ সৃষ্টি হয়েছে।,0
যদি ক্লাস মিস দিয়া যায় খাবে টিসি একদম,0
অর্জুনের জন্য সাফল্যের পথ হয়তো একটু কঠিন। তবে তার চেষ্টাগুলো সত্যিই প্রশংসার দাবিদার।,0
একজন দেশের সম্পদ লুট করে বিলাসবহুল বাড়ি বানিয়েছে আর একজন ক্ষমতার অপব্যবহার করে সেই সেই বিলাসবহুল বাড়ি ভেঙেচুরে নিঃশেষ করে দিচ্ছে।,0
"আমি নিজেও চেষ্টা করেছি যে, যা শুরু করেছি তা শেষ করি, তবে নিয়মিত কাজ করার অভ্যাস গড়ে তোলাটা খুব গুরুত্বপূর্ণ।",0
আমরা যৌথভাবে প্রথম,1
উনারা তো বাসায় বসেই ফ্রিল্যান্সিং করে আপনি আর কি শিখাবেন,1
এই পতিতাটা হল বালমানের কুত্তা গ্যাং দের সদস্য । এরা নাপাক নাস্তিক সম্প্রদায় । এদের রক্তের কোন মূল্য নেই ।,0
দেবদাস কাকা হাসু কোথায় ৩২ নাম্বার এইরকম ভাংচুর কেন,1
"বাবা। কৈশর, যৌবন পেরিয়ে বদলে যাওয়া এক জীবন নিয়ে চলতে থাকা এক চরিত্র।",1
"সন্তানের কাছে ফেরেশতা থেকে মানুষে থপ করে পড়ার চেয়ে, মানুষ থাকাই উত্তম। মানুষ স্রষ্টার সর্বশ্রেষ্ঠ সৃষ্টি।",1
"এই সিকুয়েলটি পুরনো সময়ের কিছু অনুভূতি আবার ফিরিয়ে দিয়েছে, দারুণ!",0
"এই টাকলা একটা কথা এডভ্যান্স শুনে রাখ, বেড়া তো হবেই । আর একটা কথা , যা করার করে দেখাইস",0
তামিম এখন সাকিবের অভাব পূরণ করতেছে,1
২০২৩ এর চেয়ে ২০২৪ এ ২৩০ শতাংশ বেশি ব্যবহৃত হয়েছে এ শব্দটি।,0
"হাসিনার কবিতা - রিক্ত আমি নিস্ব আমি দেবার কিছু নাই, আছে কিছু বুলেট-বোমা, দিয়া গেলাম তাই",1
ভাই বদলে যাওয়ার আগে লসগুলা রিকভার করে দিও,1
কি মধূময় সময়,0
মানুষের মানসিক স্বাস্থ্য ও আত্মসম্মানবোধ সম্পর্কের সিদ্ধান্তকে সরাসরি প্রভাবিত করে।,0
তা না হলে তিনি হয়তো ইতিহাসের আস্তাকুড়ে নিক্ষিপ্ত হতেন।,0
"মূল্যবোধ ছাড়া যদি খেলোয়াড় হওয়া যেতো, তবে প্রত্যেক অলিম্পিকে জিমন্যাস্টিকসে স্বর্ণপদকটা জিতে নিতো সুন্দরবন বা অ্যামাজান জঙ্গলের বানর।",0
"আহা, কোটা তুমি এত নিষ্ঠুর হয়ে গেলে",0
"আমি সবকিছু দেখেও আবার কিছুই দেখিনি,কারণ চুলায় রান্না বসাইছি",1
"দেরিতে হলেও সঠিক সিদ্ধান্ত, সাধুবাদ জানাই।",1
সুশীলগিরি মারাইতে আসছে এখন।ধ্বংসলীলা তো বক্তব্যের আগে শুরু করেছে।নিজেদের ব্যর্থতা ঢাকতে মব উসকে দিচ্ছে,0
"আমাদের ভিতর ভিন্ন মত থাকলেও আপা মাঝে মাঝে আমাদের একমত করে দেয়, ধন্যবাদ আপাকে",1
এখন কার মাইয়া গুলা এগুলো পতি নজর না দিয়ে সংসার কি ভাবে আলাদা করা যায় সেই দিকে চিন্তা ভাবনা নিয়ে পরে থাকে,0
পোস্টের পয়েন্ট ভালো ছিল।,0
"চামচ দিয়ে খায় বড়লোকরা। আমরা গরিব, তাই চামচ দিয়ে খাওয়ার অভ্যাস নাই",0
ইয়ো ইয়ো হুজুর,1
ফকিন্নি আলাপ। কোরবানির এক ছাগলের টাকা এখানে দেবে! এটা আবালীয় আলাপ।,1
"আপনাদের প্রস্তাবগুলো সাধারণ জনগনের মনে কথা,কিন্তু চিকিৎসা ব্যবস্থায় যতদিন রাজনীতি থাকবে এমন প্রস্তাবনা গুলো কোন নিউজ অথবা সামাজিক যোগাযোগমাধ্যমে শুনতে হবে!বাস্তবায়ন আর হবে না। এমন পরিকল্পনার জন্য আপনাদেরকে অসংখ্য ধন্যবাদ।",0
খুশি আপা এখন কোথায় ?,0
আমাদের ছোটবেলার ক্রাশ কোয়েল মল্লিককে কয়েল বলার জন্য আমরা এর তীব্র নিন্দা জানাই,1
"হে বাংলার বীর সন্তানেরা , তোমরা দেখিয়ে দিলে স্বাধীনতার চেতনা।",0
"চোরের মন পুলিশ পুলিশ সানডে মানডে ক্লোজ কইরা দিতে পারে তাই , সেনা বাহিনী সরি গার্ড বাহিনী গার্ড দিচ্ছে",1
স্যার এই শিশুতো তো অনেক কিউট।,0
"এ দেশ দক্ষ ব্যক্তি,পন্ডিত, জ্ঞানী, দেশপ্রেমিক আর যোদ্ধাদের জন্য না ভবিষ্যতে আর কেউ জন্ম না নিক",0
মাশাল্লাহ খুব সুন্দর একটি প্রকৃতি দেখলাম খুবই ভালো লাগলো আপনার জন্য দোয়া ও শুভকামনা রইল,0
যেমন তেমন ডাক না গোল্ডেন ডাক ।,1
খোসা চেঞ্জ করলে কাজ হবেনা গাড়ি ও চেঞ্জ করতে হবে তুরাগ চিটিং সার্ভিস যদি রং করে নামান,0
দাওয়াত দিয়েন ভাই বিগ ফ্যান,0
"পিনাকী সাহেব কি বলেছেন নুহাশ পল্লী নিয়ে,,, সেটা না বুজে,না জেনে অনেকেই ফাল পারতেছে।শুশীল এর আফসোস দেখে মায়া লাগে।",0
"এটা জীবনেও সম্ভব না,, কারন আপনে আরো মজুদ থাকলে ও, সিন্ডিকেট না ভাংগা আর আমাদের মানসিকতার পরিবর্তন না হওয়া পর্যন্ত এটা অসম্ভব",0
অফিসিয়াল ফোন এভাবে ব্লাস্ট হতে পারে না মনে হয়,0
"ট্রাম্প ত তোদের আব্বা লাগে ট্রাম্প বিজয়ী হওয়ার পর ত তোরাই বেশি লাফাচ্ছিলে, এখন কই গেল তোদের লাফালাফি",1
সমাজটা এখন এভাবে চলতেছে কিছু করার নাই আল্লাহ মানুষকে সঠিক বুঝার তৌফিক দিক,0
আমি পোষ্ট দিলে এপ্রোভ হয় না । অন্য কেউ একই পোষ্ট দিলে খুব তাড়াতাড়ি এপ্রোভ হয়,0
আল্লাহ তুমি আমার মনের সব কথা জানো।আমার জন্য যেটা কল্যাণময় আমাকে সে পথে হাটার তৌফিক দান করুন।,0
রোগীর পরিবারের সঙ্গে সহযোগিতা তৈরি করতে ডাক্তার ও নার্সদের জন্য যোগাযোগ দক্ষতা বাড়ানো অত্যন্ত গুরুত্বপূর্ণ।,0
শিশুর সঠিক চিকিৎসা নিশ্চিত করতে ডাক্তার ও নার্সদের সঙ্গে রোগীর পরিবারের মতবিনিময় অত্যন্ত গুরুত্বপূর্ণ।,0
আল্লাহ প্রতিদিন ফজর দিয়ে শুরু করার তৌফিক দিক আমাকে আপনাকে।,0
"আপনি সুন্দর পারফরম্যান্স করে জনপ্রিয় হলেন আর ব্যক্তিজীবনে থাকলেন চরিত্রহীন, তাহলে আপনি কখনোই শিল্পী-সাহিত্যিক-বিজ্ঞানী বা খেলোয়াড় না।",0
এটাই বাস্তব এই ডায়ালগ নেয়ার জন্য তাকে পারিশ্রমিক দেয়া উচিত,1
"৭১ এর রাজাকার দেখি নাই ২৪ এর রাজাকার, স্বাধীনতা বিরোধী দেখেছি",0
"এভাবে শুধু গল্পে নাটকে ও উপন্যাসেই ভালো থাকা যায়,, বাস্তবতা অনেক কঠিন",0
আহারে সুশীল!কেমন লাগে চান্দু?,1
"মুভিটা দেখলাম, ভাল লাগল। কিন্তু একটা বিষয় ভালভাবে বুঝতে পারলাম না যে ইনফেক্টেড ব্যক্তি ট্রেন ছাড়ার আগে ট্রেনে উঠে মানে যার মাধ্যমে ইনফেকশন ছড়িয়ে পড়া শুরু হয়, সে কিভাবে ইনফেক্টেড হইছিল?? এমনটা হবার কারন কি?? কেউ একটু ক্লিয়ার করবেন? ধন্যবাদ।",0
ভালোভাবে প্রস্তুতি নিলে যে কোনো পরীক্ষায় ভালো ফলাফল আনা সম্ভব।,0
আপনাদের বই ভালো এটা কেউ অস্বীকার করে না কিন্তু আপনাদের মার্কেটিংটা হাস্যকর,0
পুরুষ মানুষ তখনই নারীর ভালোবাসার সুযোগ নেয়,0
"অন্যরা কোচিংয়ের নাম করে টাকা মেরে দেয় আর ভাইটি পরিবারকে না জানিয়ে কোচিং করতো যাতে পরিবারের উপর চাপ না পড়ে মানবতার জয় হোক, সুশোভনরা বেঁচে থাক হাজার বছর",1
গানের ভোকালিস্ট পিয়াল ভাই কবর থেকে উঠে আসবে...,1
ডাইরেক্টর যখন সব দ্বায়ীত্ব একা নিতে যায়,0
যাই হয়ে যাক ফ্রিতে পাওয়া সবকিছু নিয়েই আসতে হবে।,1
ইনশাআল্লাহ শিখে রাখলাম অনেক উপকারে আসবে,0
মুলাভাজি আর রুটির কম্বো যে খাইছে সেই জানে এটার টেস্ট সম্পর্কে।স্পেশালি শীতের সকালে এগুলা খেতে পুরা অমৃত,0
আসলে বলার কিছু নেই কিন্তু এতদিন যা শিখলাম মানুষের বিপদ দেখলে নাকি এত হাসতে হয়না।এই হাসির কারনে আল্লাহ যেন আমাদের উপর কোন বিপদ না দেন।আল্লাহ সবাইকে বুঝার তৌফিক দান করুন।,0
একটা নিস্পাপ শিশু কথা বলবে গো,1
আমাদের ও একটা আছে একটু একটু চুপ থাকে আবার কান্না সুরু করে দেয়,1
গতকাল রাত ৯.৩০ মিনিট এর সময় বিউটি লাচ্ছির সামনে আপামনির সাথে দেখা হয়েছিল আমার। তখন মনে হয় রিক্সায় করে বইমেলা থেকে আসছিলো।,0
"এখানে থার্ড ডিগ্রী ছাড়া অপরাধীরা দোষ স্বীকার করে না এটা যেমন সত্য তেমনি সত্যিকারের নিরপরাধ লোকও থার্ড ডিগ্রীতে চরমভাবে নির্যাতিত হয়ে নিঃস্ব হয়ে যায়, আবার অনেকে নতুনভাবে অপরাধের সাথেও সম্পৃক্ত হয়ে যায়।",0
আমি কথা দিচ্ছি যে সামনে আরও অনেক দারুণ কিছু আসছে এবং ভিডিওগুলো আরও এক্সাইটিং হবে।,0
একজন পাগলের ও চিন্তা ভাবনা এদের চাইতে ভালো।,0
বাইরেই বার হতে দেয় না আবার পালাবো কি করে,1
আপনাদের কাছে অনুরোধ বিয়ের মতো কঠিন সিদ্ধান্ত আপনারা আবেগে পড়ে নিবেন না।,0
আমাদের সমাজের মূল্যবোধের পরিবর্তন কি সবসময় উপকারী হয়?,0
আগের একটা ভিডিওতে দেখসিলাম চেগাই হাঁটে মনে হয় রক্তপাত অবস্থা খেলছে,1
একন পুদুইনা আর আদা দিয়ে রঙ চা বেশি জোস হবেদে হয়দে,0
কিছু খাস নাকি ভাই? ড্রোন দেখে পালাইছে না ড্রোন নিছে ছিটকে পড়ার কারণে শব্দে মানুষ আতংকিত হইছে??,0
তিমিটা আসলে এক ঝাঁক মাছ মনে করেছিল,0
ভাই আমি এখন ও করি এরকম,1
হুম এরপর দুই লাইন পড়েই ঘুমায়ে যাই!!,1
মালাউন বলার আগে একবার ভাবুন !! কাদেরকে এই গালি দিচ্ছেন !!,0
ভিডিও তে কপি রাইট দিতে হবে না কি,1
বাসর ঘরে আমার জামাইয়ের রিয়েকশন এমন না হলে বিয়েই করবো না ।,1
"কারও ধর্মীয় কাজে বাঁধা প্রদান করা অশুভ কাজ... আগামী বছর এখনো অনেক দূর, ততোদিনে কোথাকার জল কোথায় গড়ায় সেটাই দেখার বিষয়।",0
"এখানে এটা নিয়ে যারা হাসাহাসি করছেন এটা মোটেও হাসি ঠাট্টা করার বিষয় না। AI যে ভবিষ্যতে কতটা ভয়ংকর হতে পারে এটাই তার ছোট্ট প্রমাণ।,",0
"আপনি কি ঢাকায় নতুন? নাজিরা বাজারের এই চিত্র আজকের নতুন না। শব-ই-বরাত, রোজা সহ বিশেষ দিনগুলোতে এমনই জমজমাট থাকে এইখানে।",0
৩২ নাম্বার দখল কোনো উচ্ছৃঙ্খল মবের কাজ না এটা আওয়ামী জাহেলিয়াত উৎখাতের অবশ্যম্ভাবী ধাপ। জাহেলিয়াতের প্রতীক না ভাঙলে নতুন পথ তৈরি হয় না। ধ্বংসস্তূপের ওপর নতুন ভবিষ্যৎ গড়ে উঠবে। আজকের শিখা কালকের আলোকবর্তিকা হবে।,0
"সারাদেশের মানুষ যেখানে তিতুমীর কলেজ কে বিশ্ববিদ্যালয় কনভার্টে কোনো যুক্তি দেখে না। সেখানে কোন মাথা মোটা এই আবদার জানায়, আল্লাহ মালুম",0
কিভাবে সম্ভব এমন করতে কি মায়া লাগেনি। মারছে মারছেই একটা নিথর দেহ কে টুকরো করা তাও আবার কলিজার বউ ভালো না লাগলে ছেড়ে দিতি,0
রয়েল ওমান পুলিশের ইউনিফর্ম।,1
এই তৃতীয় লিঙ্গের বিষয়ে এখন পর্যন্ত সারাবিশ্বের কেউ এমন সিদ্ধান্ত নিতে পারেনি যা পেরেছে শুধু ডোনাল্ড ট্রাম্প,0
বাংলাদেশের শেষ প্রান্তে দাঁড়ানোর সৌভাগ্যবান হয়েছে আলহামদুলিল্লাহ,0
জামাত কিছু করছে জামাত নিয়ে কিছু বলেন না কেন জামাত দুধের দোয়া তুলসী পাতা আমরাও আপনার বয়ান বুঝি,0
ওরে তোরাতো ভাইটাকে আপু বানিয়ে দিয়েছিস !!,1
ইন্নালিল্লাহি ওয়া ইন্না ইলাইহি রাজিউন আর কত কি দেখব,0
স্টার্টআপের প্রতি অনৈতিক আচরণ প্রযুক্তি খাতের প্রতি আস্থা কমিয়ে দিতে পারে।,0
"পোশাক কোন বিষয় নয়। পোশাকের ভিতরের মানুষটা যদি সৎ, নীতিবান এবং আদর্শবান হয় তাহলেই সব সমস্যার সমাধান হবে ইনশাআল্লাহ। এর আগের পোশাক তো সব বাহিনীর ভালই ছিল তারপরও পোশাকের ভিতরের মানুষগুলোর চরিত্র কেমন ছিল বলেন?",0
"শিক্ষা ব্যবস্থাটারে ধ্বংস করে দিছে এই মহিলা, মহিলাকে পুলিশহেফাজতে না রেখে জনগণের হাতে ছেড়ে দেওয়া উচিত। জনগণই পারে তার কাজের সঠিক পুরস্কার দিতে।",0
আপনাদের জীবন যাপন সুন্দর হোক এই কামনা করি,0
কথা ছিল দেশ গড়বে। ৬ মাস ধরে দেশ ভাঙাই শেষ হয় নাই.,0
"তিনি বলেন, মস্তিষ্কের পচন আসলেই ঘটছে কি না, তার কোনো প্রমাণ নেই।",0
"বাংলাদেশের মফস্সল অঞ্চলগুলো, যেখানে বইবিপণি বলতে মূলত বোঝায় স্টেশনারি দোকান সেসব জায়গার পাঠকদের জন্য এই অনলাইন দোকানগুলো সুযোগ করে দিচ্ছে সদ্য প্রকাশিত বইয়ের সঙ্গে থাকার।",0
এদের দেখে আমি মানুষ কে দেখে বিশ্বাস করা বাদ দিছি,1
ওর বাবা ওরে তিন বেলা হরমোন কমানোর ওষুধ খাওয়াই মনে হয়,1
এটা আবার কোন খ্যাতের মুলা,1
এই মেয়ের যাইগায় আমি হলে সোজা ব্লক করতোম,1
আগেরবার ও অংশগ্রহণ করেছিলাম কিন্তু হইনি। এইবারও করলাম আলহামদুলিল্লাহ দেখা যাক কি হোক আল্লাহ মিলিয়ে দেও,0
ঐসব ভেবে কষ্ট পেয়ে লাভ নেই ভেবে দেখলাম কষ্ট পেয়ে সময় নষ্ট,0
একটি ভুল বোঝাবুঝির কারণে চিকিৎসা সেবার পুরো পরিবেশ বিষাক্ত হয়ে উঠতে পারে।,0
দুই পাশে দুর্বার পাহাড় যে করিয়াছে আহার,1
চিটাগং যে ফিল্ডিং দেখাইছে মনে হচ্ছিলো কই মাছ হাতাইতেছে বাউন্ডারি হাতাইয়া কতো গুলা রান আসছে সহজ বল হাতাইতেছে ১ রানের জায়গায় ৩ রান দিয়ে দিচ্ছে হোসাইন তালাত যে পিটাইনি খাইছে তার পরোও কোন আক্কেলে লাস্ট ওভার থাকে দিয়ে করাই আমার মনে হচ্ছে চিটাগং এর টিমের মালিক এর সাথে সব খেলোয়াড় প্রতারণা করছে,0
আলোচনার মাধ্যমে মতপার্থক্য দূর হতে পারে।,0
"কল্পনার জন্য সবাই মিলে এগিয়ে এসেছেন, এটা ভালো উদাহরণ।",0
আমিতো মনে করি এই পিনাকিই দেশ ধ্বংসের মূল উসকানি দাতা ও হোতা। ওনার উচিত হবে টিকটক ফাইটার না হয়ে বরং দেশে এসে প্রধান উপদেষ্টাকে হটিয়ে নিজে দায়িত্ব নিয়ে দেশ পরিচালনার দায়িত্ব নেয়া। কারন বলা অনেক সহজ কিন্তু করা অনেক কঠিন। ওনার মধ্যে কোনো দেশ প্রেম দেখি না বরং দেখি দেশকে ধ্বংস করার জন্য যত রকম উসকানিমূলক কথা। এই টিকটকদার ব্যক্তিটির কথা শুনে সবকিছু না করে বরং সরকারকে সাহায্য করা। কারন উনি কোনো ফেরেস্তা নন।,0
টাটকা গোস্তগুলোর স্বাদই ছিল আলাদা।,0
শিক্ষার্থীদের নতুন ডিভাইস উপহার দিয়ে তাদের সহায়তা করার আকাঙ্ক্ষা।,0
প্রতিহিংসার জের খুব খারাপ জিনিস!,0
"মেশিন লার্নিং, ডেটা অ্যানালাইসিস, এবং রোবটিক্সের মতো জটিল কাজ উপেক্ষা করা উচিত নয়।",0
"বেশিরভাগ জামাতপন্থীরা করে, তখন তারা দৌড়ের উপর ছিলো!",0
"চাচা,,বাড়ি ঘর এত সাজানো কেন? আর হেনা কোথায়",1
কমেন্ট পড়া লোকে বেতনের ব্যবস্থা করা হক,1
আগেকার রাজা বাদশাহরা এগুলা দেখার জন্য স্বর্ণমুদ্রা দিত,1
এত সুন্দর জীবন পাইছে কয়ডা গালি খাইলে কি আর হয়,0
গালাতা পন্টুন সেতুটি সোনালী শৃঙ্গকে গালাতা বাণিজ্যিক এলাকাকে সংযুক্ত করেছে সেতুসংলগ্ন এলাকাতে বহু দোকান ও কফিঘর আছে।,0
হে মুরুব্বি ভালো মেয়ের সন্ধান দিন করে ফেলি,0
বেওয়াকুফ। আপনি বাঘের সাথে তেলোপাকা দিয়ে মোকাবেলা বা লড়াই করে বিজয়ী হয়ে তারপর জবান চালাবেন।,0
কি রিয়েকশন রে,1
এখন গ্রামগঞ্জে গেলেই এমন উৎকট জিনিসপাতি দেখা লাগে!,0
এরা কারা কোথায় থেকে এলো,1
বর্তমান পরিস্থিতিতে কেউ কি সত্যিই সবুজ বাটন চাপার রিস্ক নেবে?,0
ভুল ভাই ফেব্রুয়ারি মাস না আসলে অস্তির বাঙ্গালিদের মিস করবো এবং বিনোদন পাবো না,1
হাজার ফেসবুক ফলোয়ার মাএ ৫০ টাকা।,1
দেশের মানুষের অনুভূতি কে কাজে লাগিয়ে... দেশ ধ্বংসের মুল হোতা...এই পেনিক...,0
একটা আপু চাই। বিশ্বস্ত বন্ধু হয়ে থাকতে চাই। যে কোন আপু বন্ধু হতে চাইলে রিকোয়েস্ট দিন ইনবক্স করুন। ধন্যবাদ।,1
তারাই বেশি কমেন্ট করে যাদের সময় শেষ হয় না,1
দেশের মানুষ কে ভেজাল ঔষধ খাওয়াছো আর এখন ভেজাল মার্কা কথা। তোমার বাড়ি অফিস একদিন ভাঙ্গবে তখন কেমন লাগবে। যদিও আমি ভাঙ্গা ভাঙ্গি মধ্যে নেয়,0
তথ্যপ্রযুক্তি এখন আমাদের দৈনন্দিন জীবনের অংশ।,0
আমি মনে করি আমাদের প্রত্যেকেরই নিজের ব্যক্তিগত তথ্য শেয়ার করার সময় আরও সতর্ক হওয়া উচিত।,0
"যখন তুমি সফল,তখন তুমি সবার যখন তুমি ব্যর্থ, তখন শুধু তুমি তোমার।",0
এদের নামও সুলতান ডাইন আর কাচ্চি ভাই মিলিয়ে নকল। লোগোও কাচ্চি ভাইয়ের কপি।,0
প্রিয় নেত্রীর অপেক্ষায় বাংলার জনগণ। সবাই বুঝতে পারছে শেখ হাসিনার হাতেই দেশ নিরাপদ ছিলো,1
ফ্যানই তো নাই।,1
"কোনরকম ভয় বা শাস্তি দেওয়ার বদলে বলুন, ""এটা বলার জন্য ধন্যবাদ।"" এতে তারা ভবিষ্যতেও আপনাকে জানাতে স্বাচ্ছন্দ্যবোধ করবে।",0
শিক্ষাপ্রতিষ্ঠানে কোটা পদ্ধতির প্রয়োগের স্বচ্ছতা অত্যন্ত গুরুত্বপূর্ণ,0
"আমাদের সমাজে ভালোবাসা ও সহানুভূতির চর্চা বাড়ানো উচিত, যাতে সবাই একে অপরের সুখে অংশীদার হতে পারে। এটি একটি সুন্দর সমাজ গড়ে তোলার গুরুত্বপূর্ণ উপাদান।",0
র্যাবের উপর বিএনপি- জামায়েত এর ক্ষোভ ছিলো। ওদের খুশি করতেই এমন অবস্থা করছে অন্তবর্তীকালীন সরকার।,1
ক্ষমতাবান লোকের কাছে ওই প্রিন্সিপাল এর ক্ষমতা থাকে না যে ওই লোকের ছেলে কে টিসি দিবে ঐটা শুধু নাটক শর্টফিল্ম এ হয় বাস্তবে করলে জীবন এর নিরাপত্তা বলে কিছু থাকে না ।,0
উভয়ের মধ্যে খোলামেলা আলোচনার মাধ্যমে আবেগগত সংঘাত কমিয়ে আনার চেষ্টা করা যেতে পারে।,0
একটা পুরুষ যতই শক্তিশালী হোক না কেন ... তার শখের নারীর কাছে সে দুর্বল । আর এটাই প্রকৃত ভালোবাসা...,0
রেলওয়ের বেতন কাঠামো কর্মচারীদের মানসিক স্থিতিশীলতা বৃদ্ধিতে সহায়ক।,0
এই বাংলাদেশে আপার আর জায়গা কোনদিন হবে না আমরা সবাই জেগে আছি।,0
ওকে বাসায় পাঠান। রাতে হালকা রিমান্ড দিয়া সকালে আবার থানায় পৌঁছে দেব কমিটমেন্ট।,0
অনেকদিন পর ভারসাম্যপূর্ণ একটা পোস্ট পাইলাম।,0
সাজানোর জন্য প্রয়োজন সুন্দর রুম পর্যাপ্ত টাকা আর রুচিশীলতা...,0
দেশ বিরোধী চক্রান্ত করলে পরিবারের জিম্মায় আসামি কে দিয়ে দেওয়া হয়??,0
সারা বাংলাদেশ প্রস্তুত আছে স্বৈরাচারী দমন করতে হবে পুরোপুরি ভাবে,0
আমার মনে হয় কোডিং আপনাকে খেয়ে দিলো,1
মায়ের জন্য সন্তানের ভালোবাসা অপরিসীম।,0
"অক্সফোর্ড ভাষা সভাপতি ক্যাসপার গ্র্যাথওল বলছেন, ব্রেন রট ভার্চ্যুয়াল জীবনের যে বিপদগুলো আমরা অনুভব করি, তার একটি এবং কীভাবে আমরা আমাদের অবসর সময়কে ব্যবহার করছি, তার কথা বলে।",0
"ইয়াকচাল নকশা এবং এর তাপ নিরোধক ক্ষমতা মুগ্ধকর, যা মরুভূমিতে বরফ সঞ্চয় এবং সংরক্ষণে সহায়ক ছিল।",0
একটু সামনে আয় তুর চেহারাটা একটু দেখি,1
উন্মাদ নারী আবুল হায়াতের আখের রসের লোভে হিংস্র আচরন করছে।,1
"যত বিজ্ঞানীর নাম শুনেছি তার মধ্যে সব থেকে সেরা হচ্ছে ""নিকোলাস টেসলা""",0
সেই টিভি দেখার লোভে ২ ১পেইজের কবিতা গল্প মূখস্ত করে ফেলতাম!,0
পুনর্ব্যবহারযোগ্য পাটের ব্যাগ পরিবেশবান্ধব হওয়ায় এটি প্লাস্টিকের বিকল্প হতে পারে।,0
একজন প্রকৃত মুমিন কখনো অন্যের ক্ষতি করতে পারে না।,0
এতটা হিংসে নিয়ে যেভাবে বাংলাদেশ এগোচ্ছে খুব বেশি দিন নেই যে তারা শেষ হয়ে যাবে। তখন বাটি হাতে বসলেও কেও ভিক্ষা দেবেনা।,0
জন্মের পর থেকেই এই স্বপ্ন দেখে আসছি। জীবনে যতো লোকের সাথে এই ব্যাপারে কথা বলেছি তারা সবাই এই স্বপ্ন টা দেখে। তাহলে কি পৃথিবীর বেশির ভাগ মানুষ বদ নজরে আক্রান্ত??,0
স্পিচলেস...,0
ফোলা রুটি তিনটা ভালোই হইছে।,1
"চোরে চোরে মাসতুতো ভাই বলা যাবে না, শয়তানে শয়তানে মাসতুতো ভাই",1
আমার প্রশ্ন হলো বাবার টাকায় চিল করলে খারাপ কি?,0
সেকালের মানুষ গুলোই ভালো ছিল,0
স্ত্রীদের নিজস্ব আলাদা কোনো ক্যারিয়ার থাকা উচিৎ না।,0
"উহু, ওই ফ্রেন্ডটাই আবার আপনার পকেট থেকে যেন টাকা বেশি যায় সেই ব্যবস্থা করবে দোকানদারের সাথে কথা বলে।",0
নিঃসঙ্গতার থেকে বড় উপহার বোধহয় আর কিছু হয়না।,0
"যতক্ষণ ইচ্ছা খাবেন, কোন টাইম লিমিট নাই",0
নাহিদ ভাই বাংলাদেশের গর্বিত সন্তান,0
আলহামদুলিল্লাহ ভাইয়েরা এগিয়ে যান। আপনাদের দিয়ে শুরু হবে নব বিপ্লব। চিন্তার নতুন ধারা আপনাদের দিয়ে উন্মুক্ত হবে।,0
"হুমায়ুন আহমেদ জাতীয় সম্পদ, নুহাস পল্লীতে হুমায়ুন আহমেদ এর নামে যাদুঘর করা হোক",0
সুন্দর ইনফরমেশন।,0
চিত্রনায়িকা পপির লুকে অপু বিশ্বাস,1
"আর কবিতার কথা বললে বলতে হয়, কবিতাপ্রেমীদের কাছে তুমুল জনপ্রিয়তা পান মারজুক রাসেল, ইমতিয়াজ মাহমুদ ও প্রবর রিপন।",0
কোটায় চাকরি পাওয়া গুলোই সব যায়গার জন্য অভিশাপ।,0
এ জন্য আমার রাতের ঘুম স্বপ্নে পরিনত হইছে,1
থাইল্যান্ড গিয়ে শুধু বাথরুম এর ভিডিও কেন বাদ দিলি ওইটা ও দিতি।,1
